"theta"
1.62403222562602
1.95888002015943
1.81864937244144
1.83943636839327
1.90344125706692
1.92402118467565
2.25338070821656
1.85069828164285
1.75868407282228
2.0488236571227
2.09218339714786
2.19766274684734
2.08502979617574
1.90351192672358
1.86023384896084
1.78882371580108
2.05642561823142
1.87647837910499
2.10909385213666
1.85742132276485
1.74800696996871
2.04887563870986
1.96791052482746
1.74453713788587
2.09762517049436
1.97357961320713
1.85021134006388
2.53537648389295
1.85997931321564
1.91333419283752
1.94683213122648
1.86619547899214
1.90564715747304
2.01208334295316
1.99722223592747
1.80836149477834
2.30561345844167
1.59207819195065
1.87189364494034
1.96934588603798
2.00372450165283
2.1358142562347
1.72927321143083
2.04432969277246
1.74064885821541
2.0985573567069
1.96185138364708
1.96020788529146
1.94656814476463
1.8319021500863
1.77744991554079
1.87989669504903
2.13380192133015
1.86523232347234
1.58324592986545
1.67359061428615
1.79536842660232
2.3245924075419
1.97379386958345
1.72129103867047
2.32526244297565
1.9349115715135
2.17421201433309
1.89987816030165
2.06605651287142
2.0580728833434
1.87871683161325
2.18939162969427
1.90364927047259
2.08136298557152
1.84481792656556
2.23423333733174
2.28574193943013
1.91641041490218
2.02627288202218
2.14767558492276
1.85877720684284
2.11778007675026
1.94300096253799
1.8235793336723
1.69670575265065
2.25594091499335
1.74300561169848
2.02533792015051
1.82473146152795
1.66455567914785
2.2928327958192
1.94175053976468
1.6589277900647
1.80259509888178
2.0908077334466
2.07839962094765
1.94174831844675
2.23111047966193
1.62794630197641
2.45559649350057
1.69787228051898
1.74904865996412
2.08561478085857
2.0106123035384
1.90249444529243
1.89027826902176
1.95987971249804
2.16369061166568
1.7327544658207
1.81707912509964
1.66055508233414
1.92432039898208
2.14282053206587
1.73492910860563
1.74843838942428
1.96501003269671
2.12056320698268
1.84321782419279
1.83203658230968
1.85968315739242
1.77836391118826
1.89467201721913
2.35464764356089
1.96428034003926
2.15400539913503
1.95438256214884
2.03901068658656
1.97853505489482
1.99096623387302
2.35302030337942
2.00703724615953
1.77743261706956
2.25991751917531
1.966109610487
1.91761645991622
1.78329302654345
1.81348847666825
1.86905444774336
2.18851599338879
1.8991922983644
1.78263703734463
2.1395746310431
2.09224909806008
1.85180927015262
2.12328664807116
1.87863493968553
2.21870597166363
2.12904045468841
1.88963372546812
1.87246200415037
1.79605345169097
1.99266203881498
1.58503880891595
1.91412805131997
1.791873418634
2.06008710496305
2.00186815478452
2.0327233506712
1.825442960806
1.88620306675024
1.73202864386243
2.2376012331409
2.14021914036822
1.82677874819483
1.93099732245119
1.92930507184104
1.81285704910596
2.01425761329227
2.09014205109558
1.59247904615631
1.75467445559245
1.8054968697216
2.07023297714014
1.71209477408784
1.60024817176269
1.67556759244226
2.12483501822258
2.00006735878025
1.57291548264472
2.17938999379678
1.8133902860995
2.06065800336247
2.30627445072269
1.67015222315185
1.86125906677245
2.29094209422238
2.31455444143082
2.25663519568146
1.88157675651181
1.87479289849286
1.73442932487775
1.85693516868031
2.02668768536874
2.01046459778297
1.94397173656986
1.88221266148378
1.83265224315369
2.02187155576636
2.02941820251233
2.13504590013799
1.98423528050225
2.13524173588472
2.33672860715285
1.820378287655
1.95014247266087
1.70044574723944
1.63392374128101
2.06036751839332
2.00901989392495
2.37297503974925
2.23467339794745
2.17324745580946
2.08448033032452
2.12650026727198
2.18423802752379
2.1045403534925
2.2452005539385
2.027899208745
2.05510787442708
2.03121494390944
2.09828166733918
1.96685377382824
1.81232931781034
2.03876825376345
1.58263071944569
1.97081994597455
2.20271685204305
2.12469001859797
1.92325604613114
1.98884380635875
2.16489099626679
1.93411839140613
1.88845195471807
1.57408289129522
1.8145301992907
1.8550704746228
1.91405403237338
1.77410889379437
2.12208562420264
1.8731266328093
1.84771445598523
1.67318341110656
1.90477030404192
1.96832505531517
2.0529078944763
2.08824968526524
1.97541895939784
1.50554842205624
2.42219089194226
2.12201241937597
1.72409290593972
1.90531831743525
1.79825334478151
2.32309333551903
2.11439981586478
1.94165579697912
1.74621229969472
1.77628504075249
2.33979578525607
2.21381312022157
2.04954800907701
1.72651562367766
2.30086199787234
1.77966780398954
2.09860508122665
2.31729877005121
2.31028884847134
1.78394203446159
2.1709068393581
1.90938867529709
2.06571832181858
2.19647086666135
2.44770551454675
2.23491430354504
2.08695152292355
1.83252837491364
2.00379587261152
1.99967957576696
1.86863426293193
1.88747815565774
1.7619177653259
1.79620064258195
2.08748591084265
1.61464429357568
2.08299907277979
2.20480404078225
1.73448983439926
1.78691966041599
1.68491878391146
1.71644917117423
1.8995713438389
2.09231220723427
2.17396585557896
1.77895518006201
1.95645708691675
1.914268188458
1.96458103583546
1.89197266291746
1.80204630553707
2.00131551773667
1.76187372875889
2.09537582889918
1.98889755956656
1.94205736335246
2.3850112252743
2.09444903573791
1.69961185733018
1.73894266328799
1.7637193634171
1.59011651300937
1.78839551443006
1.96324894991217
1.76344509023674
2.14245367401839
1.89132615936651
1.86148264079569
1.96548549983602
2.00263648616792
1.75535467558121
2.29566651895463
1.8541078847012
1.83595132836286
2.14516335721327
1.98622215765855
2.01076204686859
2.11787202904359
2.34477886024115
1.97372629906537
1.95718726641163
2.03564924786951
1.81187743351509
1.96305702592843
2.0812528437957
1.93117089170439
2.18252065605484
1.87688721731541
1.90933901716087
1.86042845559827
2.28335088708209
2.09773313695501
2.16392996173647
2.04304764133175
1.70410031608817
1.71643452942486
2.07249173650236
1.78830052627529
2.00991040173084
2.00986538295753
1.59242130612676
1.67953901145259
2.02488831962172
1.77318657004537
1.92651722805203
1.74965658814929
2.0024981695969
2.04468852330018
2.10645477139881
1.96164259268789
1.74241340635038
1.8709140426525
1.69612666478903
1.8950972180834
1.82028762544341
1.68650568004443
1.69351306103131
1.6515009311587
1.96918633011364
2.16195574425677
1.85246853911371
1.89718802414999
1.90936060250251
1.88828753199578
1.96145221409489
1.58021086695599
2.32440810631765
1.92458997504906
2.09772934074688
1.7761554120242
1.94184140526146
2.12307618388219
1.80000429061442
1.96116151566197
1.99072156589988
2.16284269901239
2.38080299601206
1.79097518061067
2.17079101866109
2.22254887429167
1.9542369735433
1.82905481775136
2.31825441494467
2.14597188359667
2.00453304304982
2.18905018303742
1.9854872904118
1.74575879897227
1.94781137508604
1.69578229987117
1.87064076543656
1.74855718833933
1.95756257933409
1.99259411030845
2.12777064646958
1.70336115579102
1.86183844543525
1.87360650750684
2.03974832050623
2.08478525298019
2.12242672414172
1.82121170014485
1.72125299406689
1.76831967936486
1.71004493077445
2.03326813347068
2.12639250203118
2.00018304220455
1.96619874469928
2.24462771306162
1.64077599484751
2.02371839135427
1.79957213512986
1.69809215705758
2.07887047495743
1.82192659303852
2.02254032519845
2.0123971872919
2.04357626917999
2.08108540267808
1.84568006400707
1.84912873719011
1.70430865713583
1.93080936790672
2.11803625535709
1.98787103362146
1.9679995469216
1.64292318909204
1.90235452164705
1.77203765340511
2.11949408631071
2.01624593102183
2.21089584607588
2.01491609473602
2.23511146783332
1.80247542241633
1.64024256106833
2.01227960586553
1.83016857404757
1.73699664095258
1.89167610322642
2.31392970790197
2.15157780735357
2.04281587079534
1.53204568653912
2.10735631166843
1.85391550205444
1.6447488722407
1.9966634208076
1.8790465562692
1.83315256062253
1.95242847880557
1.73232904183855
2.14022205366388
1.8420155731418
1.81511422631431
1.86196788214176
1.88078590285335
1.59174762008236
